,pl_name,pl_bmasse,pl_rade,pl_insol,pl_eqt,pl_orbeccen,pl_orbsmax,sy_pnum,sy_snum,st_spectype,st_teff
17223,Kepler-181 c,,2.08,174.86,927.0,0.0,0.0488,2,1,,5324.0
17224,Kepler-1810 b,,3.87,4.91,380.0,0.0,0.4137,1,1,,5492.0
17225,Kepler-1810 b,,3.79,4.92,380.0,0.0,0.4235,1,1,,5783.0
17226,Kepler-1810 b,,3.5,,374.0,0.0,0.415,1,1,,5736.0
17227,Kepler-1810 b,,3.79,4.92,380.0,0.0,0.4235,1,1,,5783.0
17228,Kepler-1810 b,,,,,,,1,1,,5453.7
17229,Kepler-1810 b,,,,,,,1,1,,5453.7
17230,Kepler-1810 b,,3.79,4.92,380.0,0.0,0.4235,1,1,,5783.0
17231,Kepler-1810 b,,3.91815325,,,,,1,1,,5492.0
17232,Kepler-1811 b,,2.9,,439.0,0.0,0.36,1,1,,6082.0
17233,Kepler-1811 b,,2.81,10.11,455.0,0.0,0.3462,1,1,,5561.0
17234,Kepler-1811 b,,3.84829873,,,,,1,1,,5561.0
17235,Kepler-1811 b,,2.87,8.98,442.0,0.0,0.3581,1,1,,6091.0
17236,Kepler-1811 b,,,,,,,1,1,,5733.0
17237,Kepler-1811 b,,2.87,8.98,442.0,0.0,0.3581,1,1,,6091.0
17238,Kepler-1811 b,,,,,,,1,1,,5733.0
17239,Kepler-1811 b,,2.87,8.98,442.0,0.0,0.3581,1,1,,6091.0
17240,Kepler-1812 b,,2.49,270.34,1034.0,0.0,0.0765,1,1,,6174.0
17241,Kepler-1812 b,,2.31,270.34,1034.0,0.0,0.0765,1,1,,6174.0
17242,Kepler-1812 b,,2.3249424,,,,,1,1,,6174.0
17243,Kepler-1812 b,,2.8,,981.0,0.0,0.074,1,1,,6093.0
17244,Kepler-1812 b,,2.49,270.34,1034.0,0.0,0.0765,1,1,,6174.0
17245,Kepler-1812 b,,,,,,,1,1,,6317.0
17246,Kepler-1812 b,,2.49,270.34,1034.0,0.0,0.0765,1,1,,6174.0
17247,Kepler-1813 b,,1.3,298.2,1059.0,0.0,0.0364,1,1,,5167.0
17248,Kepler-1813 b,,1.42,292.77,1055.0,0.0,0.0365,1,1,,5290.0
17249,Kepler-1813 b,,1.45,,1052.0,0.0,0.037,1,1,,5294.0
17250,Kepler-1813 b,,1.42,292.77,1055.0,0.0,0.0365,1,1,,5290.0
17251,Kepler-1813 b,,1.413,,,,,1,1,,5167.0
17252,Kepler-1813 b,,1.42,292.77,1055.0,0.0,0.0365,1,1,,5290.0
17253,Kepler-1813 b,,,,,,,1,1,,
17254,Kepler-1814 b,,,,,,,2,1,,4761.0
17255,Kepler-1814 b,,2.62,258.48,1023.0,0.0,0.0371,2,1,,4922.0
17256,Kepler-1814 b,,2.36961357,,,,,2,1,,4922.0
17257,Kepler-1814 b,,2.62,258.48,1023.0,0.0,0.0371,2,1,,4922.0
17258,Kepler-1814 b,,2.9,,1003.0,0.0,0.038,2,1,,4749.0
17259,Kepler-1814 b,,3.15,258.48,1022.0,0.0,0.0371,2,1,,4922.0
17260,Kepler-1814 b,,2.62,258.48,1023.0,0.0,0.0371,2,1,,4922.0
17261,Kepler-1814 b,,,,,,,2,1,,4761.0
17262,Kepler-1814 b,,2.398,216.9,,,0.03765,2,1,,4958.0
17263,Kepler-1814 c,,1.71,2011.27,1708.0,0.0,0.0133,2,1,,4922.0
17264,Kepler-1814 c,,1.76,2011.27,1711.0,0.0,0.0133,2,1,,4922.0
17265,Kepler-1814 c,,,,,,,2,1,,4761.0
17266,Kepler-1814 c,,1.71,2011.27,1708.0,0.0,0.0133,2,1,,4922.0
17267,Kepler-1814 c,,1.65499997,,,,,2,1,,4922.0
17268,Kepler-1814 c,,1.56,1701.7,,,0.01344,2,1,,4958.0
17269,Kepler-1814 c,,1.71,2011.27,1708.0,0.0,0.0133,2,1,,4922.0
17270,Kepler-1815 b,,2.5,,751.0,0.0,0.098,1,1,,5480.0
17271,Kepler-1815 b,,2.8,80.01,763.0,0.0,0.0984,1,1,,5516.0
17272,Kepler-1815 b,,,,,,,1,1,,5730.0
17273,Kepler-1815 b,,,,,,,1,1,,5730.0
17274,Kepler-1815 b,,2.7489262,,,,,1,1,,5516.0
17275,Kepler-1815 b,,2.8,80.01,763.0,0.0,0.0984,1,1,,5516.0
17276,Kepler-1815 b,,2.8,80.01,763.0,0.0,0.0984,1,1,,5516.0
17277,Kepler-1815 b,,2.46,80.01,763.0,0.0,0.0984,1,1,,5516.0
17278,Kepler-1816 b,,1.748,2.0,,,0.35647,1,1,,4966.0
17279,Kepler-1816 b,,,,,,,1,1,,4906.0
17280,Kepler-1816 b,,1.9679397,,,,,1,1,,5051.0
17281,Kepler-1816 b,,1.85,2.34,315.0,0.0,0.3671,1,1,,5120.0
17282,Kepler-1816 b,,1.85,2.34,315.0,0.0,0.3671,1,1,,5120.0
17283,Kepler-1816 b,,,,,,,1,1,,4906.0
17284,Kepler-1816 b,,1.85,2.34,315.0,0.0,0.3671,1,1,,5120.0
17285,Kepler-1816 b,,1.85,,312.0,0.0,0.369,1,1,,5126.0
17286,Kepler-1816 b,,1.82,2.18,310.0,0.0,0.3648,1,1,,5051.0
17287,Kepler-1817 b,,2.68,10.85,463.0,0.0,0.2348,1,1,,5316.0
17288,Kepler-1817 b,,2.28,8.34,433.0,0.0,0.2277,1,1,,5465.0
17289,Kepler-1817 b,,,,,,,1,1,,5318.0
17290,Kepler-1817 b,,2.27349126,,,,,1,1,,5316.0
17291,Kepler-1817 b,,,,,,,1,1,,5318.0
17292,Kepler-1817 b,,2.28,8.34,433.0,0.0,0.2277,1,1,,5465.0
17293,Kepler-1817 b,,2.3,,448.0,0.0,0.237,1,1,,5531.0
17294,Kepler-1817 b,,2.28,8.34,433.0,0.0,0.2277,1,1,,5465.0
17295,Kepler-1818 b,,1.48,504.23,1209.0,0.0,0.055,1,1,,6047.0
17296,Kepler-1818 b,,1.54,,1200.0,0.0,0.055,1,1,,6029.0
17297,Kepler-1818 b,,1.71360684,,,,,1,1,,6047.0
17298,Kepler-1818 b,,1.38,504.23,1209.0,0.0,0.055,1,1,,6047.0
17299,Kepler-1818 b,,,,,,,1,1,,5908.0
17300,Kepler-1818 b,,1.48,504.23,1209.0,0.0,0.055,1,1,,6047.0
17301,Kepler-1818 b,,1.48,504.23,1209.0,0.0,0.055,1,1,,6047.0
17302,Kepler-1819 b,,27.45,78.99,760.0,0.0,0.1337,1,1,,6090.0
17303,Kepler-1819 b,,,,,,,1,1,,5670.0
17304,Kepler-1819 b,,,,,,,1,1,,5670.0
17305,Kepler-1819 b,,78.51,76.6,754.0,0.0,0.1334,1,1,,6065.0
17306,Kepler-1819 b,,3.90351256,,,,,1,1,,6090.0
17307,Kepler-1819 b,,78.51,76.6,754.0,0.0,0.1334,1,1,,6065.0
17308,Kepler-1819 b,,78.51,76.6,754.0,0.0,0.1334,1,1,,6065.0
17309,Kepler-1819 b,,10.4,,712.0,0.0,0.128,1,1,,5986.0
17310,Kepler-182 b,,2.2,,900.0,0.0,0.093,2,1,,6188.0
17311,Kepler-182 b,,2.73,192.75,950.0,0.0,0.0953,2,1,,6215.0
17312,Kepler-182 b,,2.66,180.36,935.0,0.0,0.0949,2,1,,6246.0
17313,Kepler-182 b,,3.358,239.787,,,,2,1,,5960.0
17314,Kepler-182 b,,3.178,232.2,,,0.09312,2,1,,5960.0
17315,Kepler-182 b,,,,,,,2,1,,5883.25
17316,Kepler-182 b,,,,,,,2,1,,5883.25
17317,Kepler-182 b,,2.58,,,,0.096,2,1,,6250.0
17318,Kepler-182 b,,2.73,192.75,950.0,0.0,0.0953,2,1,,6215.0
17319,Kepler-182 b,,2.73,192.75,950.0,0.0,0.0953,2,1,,6215.0
17320,Kepler-182 b,,2.94,,,,,2,1,,6120.0
17321,Kepler-182 b,,,,,,,2,1,,5883.25
17322,Kepler-182 c,,3.28,66.83,729.0,0.0,0.1559,2,1,,6246.0
17323,Kepler-182 c,,3.43,,,,0.157,2,1,,6250.0
17324,Kepler-182 c,,3.69,71.48,742.0,0.0,0.1565,2,1,,6215.0
17325,Kepler-182 c,,,,,,,2,1,,5883.25
17326,Kepler-182 c,,4.148,88.852,,,,2,1,,5960.0
17327,Kepler-182 c,,3.69,71.48,742.0,0.0,0.1565,2,1,,6215.0
17328,Kepler-182 c,,3.9,,,,,2,1,,6120.0
17329,Kepler-182 c,,,,,,,2,1,,5883.25
17330,Kepler-182 c,,3.0,,704.0,0.0,0.152,2,1,,6188.0
17331,Kepler-182 c,,4.297,86.2,,,0.15295,2,1,,5960.0
17332,Kepler-182 c,,,,,,,2,1,,5883.25
17333,Kepler-182 c,,3.69,71.48,742.0,0.0,0.1565,2,1,,6215.0
17334,Kepler-1820 b,,2.4,,537.0,0.0,0.191,1,1,,5764.0
17335,Kepler-1820 b,,3.11883067,,,,,1,1,,5841.0
17336,Kepler-1820 b,,,,,,,1,1,,5563.0
17337,Kepler-1820 b,,,,,,,1,1,,5563.0
17338,Kepler-1820 b,,2.7,23.41,561.0,0.0,0.1964,1,1,,5841.0
17339,Kepler-1820 b,,2.7,23.41,561.0,0.0,0.1964,1,1,,5841.0
17340,Kepler-1820 b,,2.64,23.41,561.0,0.0,0.1964,1,1,,5841.0
17341,Kepler-1820 b,,2.7,23.41,561.0,0.0,0.1964,1,1,,5841.0
17342,Kepler-1821 b,,2.59248115,,,,,1,1,,5475.0
17343,Kepler-1821 b,,,,,,,1,1,,5524.03
17344,Kepler-1821 b,,1.82,40.61,644.0,0.0,0.1244,1,1,,5475.0
17345,Kepler-1821 b,,1.98,49.97,678.0,0.0,0.1255,1,1,,5815.0
17346,Kepler-1821 b,,1.98,49.97,678.0,0.0,0.1255,1,1,,5815.0
17347,Kepler-1821 b,,1.98,49.97,678.0,0.0,0.1255,1,1,,5815.0
17348,Kepler-1821 b,,2.0,,674.0,0.0,0.126,1,1,,5806.0
17349,Kepler-1821 b,,,,,,,1,1,,5524.03
17350,Kepler-1822 b,,2.64755943,,,,,1,1,,5165.0
17351,Kepler-1822 b,,2.08,15.61,507.0,0.0,0.1406,1,1,,5180.0
17352,Kepler-1822 b,,,,,,,1,1,,5329.0
17353,Kepler-1822 b,,2.02,,513.0,0.0,0.144,1,1,,5196.0
17354,Kepler-1822 b,,2.08,15.61,507.0,0.0,0.1406,1,1,,5180.0
17355,Kepler-1822 b,,,,,,,1,1,,5329.0
17356,Kepler-1822 b,,1.76,15.65,507.0,0.0,0.1416,1,1,,5165.0
17357,Kepler-1822 b,,2.08,15.61,507.0,0.0,0.1406,1,1,,5180.0
17358,Kepler-1823 b,,2.0861268,,,,,1,1,,6000.0
17359,Kepler-1823 b,,,,,,,1,1,,6198.0
17360,Kepler-1823 b,,,,,,,1,1,,6198.0
17361,Kepler-1823 b,,1.72,98.63,804.0,0.0,0.1556,1,1,,6483.0
17362,Kepler-1823 b,,1.72,,800.0,0.0,0.158,1,1,,6488.0
17363,Kepler-1823 b,,1.72,98.63,804.0,0.0,0.1556,1,1,,6483.0
17364,Kepler-1823 b,,1.707,78.0,,,0.15332,1,1,,6097.0
17365,Kepler-1823 b,,1.56,62.99,718.0,0.0,0.1528,1,1,,6000.0
17366,Kepler-1823 b,,1.72,98.63,804.0,0.0,0.1556,1,1,,6483.0
17367,Kepler-1824 b,,2.47,9.63,449.0,0.0,0.4201,1,1,,6289.0
17368,Kepler-1824 b,,,,,,,1,1,,6319.0
17369,Kepler-1824 b,,2.47,9.63,449.0,0.0,0.4201,1,1,,6289.0
17370,Kepler-1824 b,,2.21,,436.0,0.0,0.427,1,1,,6292.0
17371,Kepler-1824 b,,,,,,,1,1,,6319.0
17372,Kepler-1824 b,,2.47,9.63,449.0,0.0,0.4201,1,1,,6289.0
17373,Kepler-1824 b,,2.37,7.45,421.0,0.0,0.4267,1,1,,6002.0
17374,Kepler-1824 b,,2.38127597,,,,,1,1,,6002.0
17375,Kepler-1825 b,,1.42200732,,,,,1,1,,5123.0
17376,Kepler-1825 b,,1.57,1264.7,1520.0,0.0,0.0187,1,1,,5123.0
17377,Kepler-1825 b,,1.35,1098.5,1468.0,0.0,0.0181,1,1,,5035.0
17378,Kepler-1825 b,,1.35,1098.5,1468.0,0.0,0.0181,1,1,,5035.0
17379,Kepler-1825 b,,1.35,1098.5,1468.0,0.0,0.0181,1,1,,5035.0
17380,Kepler-1825 b,,1.34,,1406.0,0.0,0.018,1,1,,5006.0
17381,Kepler-1825 b,,,,,,,1,1,,5021.85
17382,Kepler-1826 b,,,,,,,1,1,,3890.0
17383,Kepler-1826 b,,1.18,101.71,810.0,0.0,0.0215,1,1,,3815.0
17384,Kepler-1826 b,,1.18,101.71,810.0,0.0,0.0215,1,1,,3815.0
17385,Kepler-1826 b,,1.37,99.32,806.0,0.0,0.0213,1,1,,3821.0
17386,Kepler-1826 b,,1.34,,881.0,0.0,0.022,1,1,,4081.0
17387,Kepler-1826 b,,1.18,101.71,810.0,0.0,0.0215,1,1,,3815.0
17388,Kepler-1826 b,,1.47519116,,,,,1,1,,3821.0
17389,Kepler-1827 b,,1.24,737.02,1329.0,0.0,0.0455,1,1,,5423.0
17390,Kepler-1827 b,,1.85644292,,,,,1,1,,5423.0
17391,Kepler-1827 b,,1.48,1077.22,1461.0,0.0,0.0442,1,1,,5387.0
17392,Kepler-1827 b,,,,,,,1,1,,5147.73
17393,Kepler-1827 b,,1.48,1077.22,1461.0,0.0,0.0442,1,1,,5387.0
17394,Kepler-1827 b,,1.48,1077.22,1461.0,0.0,0.0442,1,1,,5387.0
17395,Kepler-1827 b,,1.37,,1403.0,0.0,0.046,1,1,,5436.0
17396,Kepler-1827 b,,1.7,1113.4,,,0.04647,1,1,,5190.0
17397,Kepler-1828 b,,,,,,,1,1,,5528.0
17398,Kepler-1828 b,,1.9,,767.0,0.0,0.091,1,1,,5705.0
17399,Kepler-1828 b,,1.74,84.84,774.0,0.0,0.0909,1,1,,5718.0
17400,Kepler-1828 b,,1.74,84.84,774.0,0.0,0.0909,1,1,,5718.0
17401,Kepler-1828 b,,1.68,96.27,799.0,0.0,0.0924,1,1,,5806.0
17402,Kepler-1828 b,,1.74,84.84,774.0,0.0,0.0909,1,1,,5718.0
17403,Kepler-1828 b,,2.11598626,,,,,1,1,,5806.0
17404,Kepler-1829 b,,2.22,130.81,862.0,0.0,0.0559,1,1,,5231.0
17405,Kepler-1829 b,,2.22,130.81,862.0,0.0,0.0559,1,1,,5231.0
17406,Kepler-1829 b,,2.0,,843.0,0.0,0.054,1,1,,5181.0
17407,Kepler-1829 b,,2.4,129.37,860.0,0.0,0.0559,1,1,,5230.0
17408,Kepler-1829 b,,2.22,130.81,862.0,0.0,0.0559,1,1,,5231.0
17409,Kepler-1829 b,,2.47887001,,,,,1,1,,5230.0
17410,Kepler-1829 b,,,,,,,1,1,,5055.0
17411,Kepler-183 b,,2.19,239.99,1004.0,0.0,0.0632,2,1,,5888.0
17412,Kepler-183 b,,2.19,239.99,1004.0,0.0,0.0632,2,1,,5888.0
17413,Kepler-183 b,,2.447,281.845,,,,2,1,,5686.0
17414,Kepler-183 b,,,,,,,2,1,,
17415,Kepler-183 b,,2.19,239.99,1004.0,0.0,0.0632,2,1,,5888.0
17416,Kepler-183 b,,2.0,,971.0,0.0,0.062,2,1,,5835.0
17417,Kepler-183 b,,2.28,,,,,2,1,,5794.0
17418,Kepler-183 b,,2.76,330.44,1088.0,0.0,0.0613,2,1,,5576.0
17419,Kepler-183 b,,2.06,,,,0.064,2,1,,5888.0
17420,Kepler-183 b,,2.416,261.9,,,0.06218,2,1,,5686.0
17421,Kepler-183 b,,,,,,,2,1,,5670.06
17422,Kepler-183 b,,,,,,,2,1,,5670.06
17423,Kepler-183 b,,,,,,,2,1,,5670.06
17424,Kepler-183 c,35.7,2.23,,,,,2,1,,
17425,Kepler-183 c,,2.25,,764.0,0.0,0.1,2,1,,5835.0
17426,Kepler-183 c,,2.27,,,,0.103,2,1,,5888.0
17427,Kepler-183 c,,2.39,92.5,791.0,0.0,0.1018,2,1,,5888.0
17428,Kepler-183 c,,2.39,92.5,791.0,0.0,0.1018,2,1,,5888.0
17429,Kepler-183 c,,2.39,92.5,791.0,0.0,0.1018,2,1,,5888.0
17430,Kepler-183 c,,,,,,,2,1,,5670.06
17431,Kepler-183 c,,,,,,,2,1,,5670.06
17432,Kepler-183 c,,2.63,100.9,,,0.10024,2,1,,5686.0
17433,Kepler-183 c,,,,,,,2,1,,5670.06
17434,Kepler-183 c,,2.9,127.46,857.0,0.0,0.0987,2,1,,5576.0
17435,Kepler-183 c,,2.572,108.717,,,,2,1,,5686.0
17436,Kepler-183 c,,2.54,,,,,2,1,,5794.0
17437,Kepler-1830 b,,,,,,,1,1,,6273.82
17438,Kepler-1830 b,,,,,,,1,1,,6273.82
17439,Kepler-1830 b,,2.19,,542.0,0.0,0.305,1,1,,6428.0
17440,Kepler-1830 b,,3.292,35.8,,,0.31769,1,1,,6282.0
17441,Kepler-1830 b,,4.43,50.79,681.0,0.0,0.3259,1,1,,6160.0
17442,Kepler-1830 b,,3.32992941,,,,,1,1,,6160.0
17443,Kepler-1830 b,,2.13,18.62,530.0,0.0,0.2964,1,1,,6412.0
17444,Kepler-1830 b,,2.13,18.62,530.0,0.0,0.2964,1,1,,6412.0
17445,Kepler-1830 b,,2.13,18.62,530.0,0.0,0.2964,1,1,,6412.0
17446,Kepler-1831 b,,,,,,,1,1,,5774.0
17447,Kepler-1831 b,,2.32,288.69,1051.0,0.0,0.0655,1,1,,6063.0
17448,Kepler-1831 b,,2.32,288.69,1051.0,0.0,0.0655,1,1,,6063.0
17449,Kepler-1831 b,,2.07,288.69,1051.0,0.0,0.0655,1,1,,6063.0
17450,Kepler-1831 b,,2.32,288.69,1051.0,0.0,0.0655,1,1,,6063.0
17451,Kepler-1831 b,,1.9,,1004.0,0.0,0.064,1,1,,5983.0
17452,Kepler-1831 b,,1.97019818,,,,,1,1,,6063.0
17453,Kepler-1832 b,,1.22719556,,,,,1,1,,5242.0
17454,Kepler-1832 b,,0.98,257.32,1021.0,0.0,0.037,1,1,,5242.0
17455,Kepler-1832 b,,0.98,257.32,1021.0,0.0,0.037,1,1,,5242.0
17456,Kepler-1832 b,,,,,,,1,1,,5278.15
17457,Kepler-1832 b,,1.8,,1101.0,0.0,0.039,1,1,,5314.0
17458,Kepler-1832 b,,0.97,257.32,1022.0,0.0,0.037,1,1,,5242.0
17459,Kepler-1832 b,,0.98,257.32,1021.0,0.0,0.037,1,1,,5242.0
17460,Kepler-1833 b,,1.32,407.94,1146.0,0.0,0.0742,1,1,,6047.0
17461,Kepler-1833 b,,1.383,439.2,,,0.07545,1,1,,6065.0
17462,Kepler-1833 b,,1.32,407.94,1146.0,0.0,0.0742,1,1,,6047.0
17463,Kepler-1833 b,,1.35,454.45,1177.0,0.0,0.0771,1,1,,6164.0
17464,Kepler-1833 b,,1.12,,1104.0,0.0,0.074,1,1,,6292.0
17465,Kepler-1833 b,,1.32,407.94,1146.0,0.0,0.0742,1,1,,6047.0
17466,Kepler-1833 b,,1.30027362,,,,,1,1,,6164.0
17467,Kepler-1833 b,,,,,,,1,1,,6100.88
17468,Kepler-1834 b,,1.43,,820.0,0.0,0.048,2,1,,4899.0
17469,Kepler-1834 b,,1.26,107.25,821.0,0.0,0.0485,2,1,,4894.0
17470,Kepler-1834 b,,,,,,,2,1,,4798.0
17471,Kepler-1834 b,,1.288,105.2,,,0.04911,2,1,,4835.0
17472,Kepler-1834 b,,1.32,122.02,848.0,0.0,0.0496,2,1,,4821.0
17473,Kepler-1834 b,,1.26,107.25,821.0,0.0,0.0485,2,1,,4894.0
17474,Kepler-1834 b,,1.4593834,,,,,2,1,,4821.0
17475,Kepler-1834 b,,1.26,107.25,821.0,0.0,0.0485,2,1,,4894.0
17476,Kepler-1834 c,,,,,,,2,1,,4798.0
17477,Kepler-1834 c,,1.11,1167.52,1491.0,0.0,0.0147,2,1,,4894.0
17478,Kepler-1834 c,,1.134,1147.0,,,0.01488,2,1,,4835.0
17479,Kepler-1834 c,,1.11,1167.52,1491.0,0.0,0.0147,2,1,,4894.0
17480,Kepler-1834 c,,1.22,1334.22,1541.0,0.0,0.015,2,1,,4821.0
17481,Kepler-1834 c,,1.45599997,,,,,2,1,,4821.0
17482,Kepler-1835 b,,2.73,100.96,808.0,0.0,0.0997,1,1,,5903.0
17483,Kepler-1835 b,,2.73,100.96,808.0,0.0,0.0997,1,1,,5903.0
17484,Kepler-1835 b,,2.7,,816.0,0.0,0.102,1,1,,5913.0
17485,Kepler-1835 b,,3.21,100.96,808.0,0.0,0.0997,1,1,,5903.0
17486,Kepler-1835 b,,3.53387773,,,,,1,1,,5903.0
17487,Kepler-1835 b,,,,,,,1,1,,5672.0
17488,Kepler-1835 b,,2.73,100.96,808.0,0.0,0.0997,1,1,,5903.0
17489,Kepler-1836 b,,2.55303229,,,,,1,1,,6123.0
17490,Kepler-1836 b,,2.15,338.15,1094.0,0.0,0.0602,1,1,,6123.0
17491,Kepler-1836 b,,2.12,338.15,1093.0,0.0,0.0602,1,1,,6123.0
17492,Kepler-1836 b,,2.15,338.15,1094.0,0.0,0.0602,1,1,,6123.0
17493,Kepler-1836 b,,,,,,,1,1,,5762.0
17494,Kepler-1836 b,,2.15,338.15,1094.0,0.0,0.0602,1,1,,6123.0
17495,Kepler-1836 b,,1.82,,1000.0,0.0,0.06,1,1,,5874.0
17496,Kepler-1837 b,,1.77,247.83,1012.0,0.0,0.065,1,1,,5966.0
17497,Kepler-1837 b,,1.43,247.83,1012.0,0.0,0.065,1,1,,5966.0
17498,Kepler-1837 b,,1.43,247.83,1012.0,0.0,0.065,1,1,,5966.0
17499,Kepler-1837 b,,2.06673842,,,,,1,1,,5966.0
17500,Kepler-1837 b,,1.55,,990.0,0.0,0.064,1,1,,5938.0
17501,Kepler-1837 b,,1.43,247.83,1012.0,0.0,0.065,1,1,,5966.0
17502,Kepler-1837 b,,,,,,,1,1,,5619.0
17503,Kepler-1838 b,,,,,,,1,1,,6031.59
17504,Kepler-1838 b,,1.14,162.84,911.0,0.0,0.1063,1,1,,6006.0
17505,Kepler-1838 b,,,,,,,1,1,,6031.59
17506,Kepler-1838 b,,1.547,271.6,,,0.11082,1,1,,5975.0
17507,Kepler-1838 b,,1.14,162.84,911.0,0.0,0.1063,1,1,,6006.0
17508,Kepler-1838 b,,1.14,162.84,911.0,0.0,0.1063,1,1,,6006.0
17509,Kepler-1838 b,,1.66049425,,,,,1,1,,5877.0
17510,Kepler-1838 b,,1.43,,981.0,0.0,0.106,1,1,,6050.0
17511,Kepler-1838 b,,1.75,342.49,1097.0,0.0,0.1096,1,1,,5877.0
17512,Kepler-1839 b,,1.15,286.32,1049.0,0.0,0.0583,1,1,,5926.0
17513,Kepler-1839 b,,1.9493759,,,,,1,1,,5926.0
17514,Kepler-1839 b,,1.26,,1020.0,0.0,0.058,1,1,,5886.0
17515,Kepler-1839 b,,1.19,286.32,1049.0,0.0,0.0583,1,1,,5926.0
17516,Kepler-1839 b,,1.19,286.32,1049.0,0.0,0.0583,1,1,,5926.0
17517,Kepler-1839 b,,1.19,286.32,1049.0,0.0,0.0583,1,1,,5926.0
17518,Kepler-1839 b,,,,,,,1,1,,5633.0
17519,Kepler-184 b,,2.42,89.99,785.0,0.0,0.0907,3,1,,5783.0
17520,Kepler-184 b,,,,,,,3,1,,5437.21
17521,Kepler-184 b,,2.309,68.6,,,0.09078,3,1,,5530.0
17522,Kepler-184 b,,2.42,89.99,785.0,0.0,0.0907,3,1,,5783.0
17523,Kepler-184 b,,2.9,,791.0,0.0,0.094,3,1,,5817.0
17524,Kepler-184 b,,,,,,,3,1,,
17525,Kepler-184 b,,2.593,70.361,,,,3,1,,5530.0
17526,Kepler-184 b,,2.64,87.41,780.0,0.0,0.0909,3,1,,5788.0
17527,Kepler-184 b,,2.42,89.99,785.0,0.0,0.0907,3,1,,5783.0
17528,Kepler-184 b,,2.71,,,,,3,1,,5699.0
17529,Kepler-184 b,,2.36,,,,0.092,3,1,,5788.0
17530,Kepler-184 b,,,,,,,3,1,,5437.21
17531,Kepler-184 b,,,,,,,3,1,,5437.21
17532,Kepler-184 c,,,,,,,3,1,,5437.21
17533,Kepler-184 c,,2.04,38.26,634.0,0.0,0.1391,3,1,,5783.0
17534,Kepler-184 c,,2.16,37.12,630.0,0.0,0.1395,3,1,,5788.0
17535,Kepler-184 c,,1.946,29.2,,,0.13921,3,1,,5530.0
17536,Kepler-184 c,,2.4,,639.0,0.0,0.144,3,1,,5817.0
17537,Kepler-184 c,,2.04,38.26,634.0,0.0,0.1391,3,1,,5783.0
17538,Kepler-184 c,8.8,1.95,,,,,3,1,,
17539,Kepler-184 c,,1.97,,,,0.141,3,1,,5788.0
17540,Kepler-184 c,,,,,,,3,1,,5437.21
17541,Kepler-184 c,,,,,,,3,1,,5437.21
17542,Kepler-184 c,,2.12,29.875,,,,3,1,,5530.0
17543,Kepler-184 c,,2.29,,,,,3,1,,5699.0
17544,Kepler-184 c,,2.04,38.26,634.0,0.0,0.1391,3,1,,5783.0
17545,Kepler-184 d,,2.53,23.76,563.0,0.0,0.1765,3,1,,5783.0
17546,Kepler-184 d,,2.49,,,,0.179,3,1,,5788.0
17547,Kepler-184 d,,2.55,23.06,559.0,0.0,0.177,3,1,,5788.0
17548,Kepler-184 d,,2.497,18.557,,,,3,1,,5530.0
17549,Kepler-184 d,,2.8,,,,,3,1,,5699.0
17550,Kepler-184 d,,,,,,,3,1,,5437.21
17551,Kepler-184 d,,2.416,18.1,,,0.17668,3,1,,5530.0
17552,Kepler-184 d,,2.8,,567.0,0.0,0.183,3,1,,5817.0
17553,Kepler-184 d,,2.53,23.76,563.0,0.0,0.1765,3,1,,5783.0
17554,Kepler-184 d,,,,,,,3,1,,
17555,Kepler-184 d,,,,,,,3,1,,5437.21
17556,Kepler-184 d,,,,,,,3,1,,5437.21
17557,Kepler-184 d,,2.53,23.76,563.0,0.0,0.1765,3,1,,5783.0
17558,Kepler-1840 b,,,,,,,1,1,,4679.82
17559,Kepler-1840 b,,2.01,,263.0,0.0,0.448,1,1,,4835.0
17560,Kepler-1840 b,,2.34,1.54,284.0,0.0,0.4644,1,1,,4898.0
17561,Kepler-1840 b,,2.55,0.9,249.0,0.0,0.4471,1,1,,4696.0
17562,Kepler-1840 b,,2.922,1.3,,,0.46206,1,1,,4838.0
17563,Kepler-1840 b,,,,,,,1,1,,4679.82
17564,Kepler-1840 b,,2.55,0.9,249.0,0.0,0.4471,1,1,,4696.0
17565,Kepler-1840 b,,2.77771129,,,,,1,1,,4898.0
17566,Kepler-1840 b,,2.55,0.9,249.0,0.0,0.4471,1,1,,4696.0
17567,Kepler-1841 b,,,,,,,1,1,,5315.0
17568,Kepler-1841 b,,1.58,26.24,577.0,0.0,0.1604,1,1,,5506.0
17569,Kepler-1841 b,,1.78,,576.0,0.0,0.162,1,1,,5495.0
17570,Kepler-1841 b,,1.58,26.24,577.0,0.0,0.1604,1,1,,5506.0
17571,Kepler-1841 b,,1.48912557,,,,,1,1,,5190.0
17572,Kepler-1841 b,,1.66,20.35,542.0,0.0,0.1606,1,1,,5190.0
17573,Kepler-1841 b,,,,,,,1,1,,5315.0
17574,Kepler-1841 b,,1.58,26.24,577.0,0.0,0.1604,1,1,,5506.0
17575,Kepler-1842 b,,2.66,108.07,822.0,0.0,0.116,1,1,,5970.0
17576,Kepler-1842 b,,2.34,108.07,822.0,0.0,0.116,1,1,,5970.0
17577,Kepler-1842 b,,,,,,,1,1,,5578.0
17578,Kepler-1842 b,,2.34,108.07,822.0,0.0,0.116,1,1,,5970.0
